id,value
1579,3050
1580,3060
1581,3060
1582,3070
1583,3070
1584,3070
1585,3070
1586,3070
1587,3070
1588,3070
1589,3070
1590,3070
1591,3070
1592,3070
1593,3080
1594,3080
1595,3080
1596,3080
1597,3090
1598,3090
1599,3100
1600,3110
1601,3110
1602,3110
1603,3110
1604,3110
1605,3110
1606,3100
1607,3090
1608,3090
1609,3080
1610,3070
1611,3070
1612,3060
1613,3060
1614,3050
1615,3050
1616,3040
1617,3050
1618,3050
1619,3050
1620,3060
1621,3050
1622,3050
1623,3050
1624,3040
1625,3040
1626,3040
1627,3040
1628,3040
1629,3040
1630,3040
1631,3040
1632,3040
1633,3040
1634,3030
1635,3030
1636,3030
1637,3030
1638,3020
1639,3010
1640,3010
1641,3010
1642,3020
1643,3020
1644,3010
1645,3020
1646,3020
1647,3030
1648,3030
1649,3030
1650,3030
1651,3030
1652,3030
1653,3020
1654,3020
1655,3030
1656,3030
1657,3030
1658,3030
1659,3030
1660,3030
1661,3030
1662,3020
1663,3020
1664,3020
1665,3020
1666,3020
1667,3020
1668,3020
1669,3010
1670,3010
